Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator
26,1,Non-Travel,349,Operations,14,3,Medical,2,Female,44,4,3,Operations Specialist,1,Single,25000000,7017,1,No,2.61,3,2,1,12,2,2,5.0,2.2,0.6,1.6,0.095,0.357,0.15,0.266
48,0,Travel Frequently,932,HR,7,4,Life Sciences,3,Male,109,3,4,Chief People Officer,2,Married,5833333,10000,3,No,0.0,1,3,0,0,4,2,0.0,0.0,-0.5,0.0,-0.5,0.0,4.0,0.0
43,0,Travel Rarely,743,HR,14,2,Technical Degree,3,Male,79,3,2,HR Specialist,3,Married,23911161,10000,2,No,2.38,3,1,2,13,3,4,5.3,0.8,0.1,4.7,0.019,0.125,0.213,0.745
41,0,Non-Travel,216,Operations,30,5,Other,2,Male,27,4,1,Director of Ops,3,Married,17167640,4803,2,Yes,1.68,4,3,1,3,1,1,1.9,1.5,0.5,1.9,0.175,0.513,0.25,0.66
22,0,Travel Frequently,229,HR,14,3,Other,3,Male,39,2,5,HR Manager,1,Divorced,25000000,5203,4,Yes,1.09,3,2,2,8,2,4,8.6,4.6,0.2,1.1,0.025,0.476,0.207,0.112
31,0,Travel Frequently,1214,Operations,18,3,Medical,3,Female,142,2,1,Director of Ops,4,Single,18056316,10000,1,No,1.63,4,2,1,3,3,1,0.9,0.9,0.4,0.9,0.227,0.485,0.614,0.485
46,0,Travel Rarely,396,Finance,1,3,Technical Degree,4,Female,53,3,2,Financial Manager,4,Single,21163097,8278,3,No,1.29,4,4,1,5,2,3,2.6,2.4,2.1,1.4,0.579,0.679,0.316,0.379
28,0,Travel Rarely,322,Sales,1,3,Business,2,Female,38,3,3,VP Sales,2,Divorced,25000000,7095,1,No,0.41,3,2,1,19,2,3,7.9,0.5,0.0,4.4,0.0,0.056,0.096,0.49
25,0,Travel Rarely,848,HR,13,5,Technical Degree,1,Male,103,1,1,HR Manager,2,Divorced,25000000,10000,1,Yes,0.68,3,2,1,22,1,1,0.5,0.5,0.0,0.5,0.0,0.333,0.042,0.333
52,0,Travel Frequently,282,HR,4,2,Business,1,Male,31,2,1,Recruiter,2,Divorced,9166666,5827,2,Yes,1.48,3,2,2,0,3,3,0.0,0.0,-0.5,0.0,-0.5,0.0,3.0,0.0
37,1,Travel Frequently,362,R&D,4,5,Technical Degree,1,Female,48,1,5,Product Manager,2,Divorced,25000000,7938,1,Yes,3.28,3,2,1,10,0,2,8.2,0.5,0.4,0.7,0.042,0.057,0.0,0.074
49,0,Travel Rarely,563,Operations,20,1,Medical,1,Male,67,3,2,Director of Ops,1,Single,21430659,10000,1,No,4.78,3,4,1,10,5,3,1.8,1.8,1.3,1.3,0.458,0.639,0.431,0.464
42,0,Non-Travel,235,Operations,3,1,Business,4,Male,38,4,2,Operations Specialist,2,Single,20581210,4819,1,Yes,3.33,3,3,0,9,3,1,9.7,3.2,0.2,5.1,0.018,0.299,0.279,0.479
22,0,Non-Travel,254,Sales,5,2,Medical,1,Female,34,4,3,Account Manager,2,Married,15325169,4979,2,Yes,3.33,3,3,2,2,2,1,2.4,1.7,0.9,1.8,0.277,0.496,0.587,0.527
45,0,Non-Travel,908,Operations,2,1,Other,2,Male,105,1,1,Operations Manager,2,Single,21536659,10000,3,No,2.12,3,4,1,12,1,4,3.3,0.5,0.8,3.3,0.182,0.124,0.075,0.766
39,0,Travel Frequently,211,Operations,17,1,Other,3,Male,27,3,3,Director of Ops,1,Divorced,12916666,4318,1,No,1.77,3,1,2,0,2,1,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
51,0,Non-Travel,292,Operations,7,2,Other,3,Male,38,2,3,Operations Specialist,3,Married,17125737,5695,4,No,0.73,3,2,2,4,2,3,4.2,2.9,1.0,4.2,0.196,0.553,0.384,0.808
45,0,Non-Travel,309,Sales,3,1,Other,4,Female,28,3,1,Account Manager,2,Married,23397917,6271,1,No,6.26,3,1,0,14,6,1,1.9,0.5,0.3,1.9,0.092,0.172,0.394,0.656
30,0,Travel Frequently,297,Sales,15,2,Technical Degree,4,Male,34,1,4,Account Manager,4,Married,25000000,5937,1,Yes,2.99,4,1,3,7,2,1,0.6,0.6,0.1,0.6,0.074,0.383,0.223,0.383
22,0,Travel Frequently,297,Finance,1,4,Technical Degree,1,Female,23,3,3,Senior Analyst,3,Divorced,25000000,6798,1,Yes,3.7,4,4,1,15,3,1,5.1,5.1,0.9,3.3,0.156,0.835,0.182,0.542
60,0,Non-Travel,417,Operations,20,4,Other,2,Male,35,1,2,Operations Manager,3,Married,25000000,8726,1,No,4.02,3,3,2,22,3,1,9.8,6.1,0.9,6.5,0.086,0.567,0.127,0.607
46,1,Travel Rarely,235,Sales,30,2,Business,4,Male,21,1,1,Regional Director,4,Divorced,25000000,5050,2,Yes,3.82,4,2,1,15,3,3,6.4,3.2,0.6,0.5,0.077,0.43,0.179,0.068
22,0,Travel Rarely,471,Operations,1,4,Technical Degree,3,Male,57,3,3,Process Engineer,3,Married,17916666,9740,1,No,0.72,4,3,0,0,2,3,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
56,0,Non-Travel,213,HR,5,3,Medical,4,Female,23,1,2,HR Manager,1,Single,24967942,4929,3,Yes,1.68,3,2,3,14,4,2,4.7,2.7,0.1,0.5,0.018,0.472,0.264,0.087
28,0,Travel Frequently,514,Operations,13,2,Medical,3,Female,63,3,3,Operations Manager,1,Single,17677568,10000,2,No,2.93,3,1,2,4,0,3,4.8,0.7,0.3,0.5,0.044,0.124,0.0,0.087
47,1,Travel Frequently,537,Operations,11,4,Life Sciences,1,Male,72,2,1,Operations Specialist,4,Single,22602852,10000,2,No,3.7,3,2,3,13,3,2,0.5,0.5,0.0,0.5,0.0,0.333,0.208,0.333
36,0,Travel Frequently,197,Finance,15,1,Life Sciences,2,Male,27,3,3,Analyst,3,Married,12066626,4058,1,No,3.1,1,1,1,9,2,3,9.1,2.9,0.3,0.5,0.033,0.282,0.197,0.051
30,0,Travel Frequently,682,Sales,1,3,Business,3,Male,72,2,3,Account Manager,3,Single,25000000,10000,5,No,2.69,3,3,0,14,0,4,1.7,1.7,0.3,1.0,0.11,0.634,0.0,0.354
38,0,Travel Rarely,635,R&D,10,1,Medical,4,Female,72,4,3,Software Engineer,2,Married,25000000,10000,2,No,2.79,2,3,1,28,1,4,0.5,0.5,0.0,0.5,0.0,0.333,0.034,0.333
28,0,Travel Rarely,277,Sales,10,5,Other,1,Male,37,2,1,Regional Director,3,Divorced,25000000,6213,1,Yes,1.26,3,2,1,20,3,3,7.2,1.9,0.9,1.9,0.106,0.226,0.141,0.228
45,0,Non-Travel,272,Finance,2,4,Other,3,Male,30,4,1,Controller,1,Divorced,25000000,5862,1,No,3.91,3,3,1,21,2,1,3.9,3.9,3.4,3.9,0.695,0.797,0.088,0.797
36,0,Travel Rarely,591,Sales,9,5,Business,2,Female,72,3,4,Regional Director,3,Divorced,25000000,10000,2,No,3.9,4,3,3,9,4,2,5.8,4.0,0.8,4.1,0.121,0.586,0.382,0.608
37,0,Non-Travel,274,R&D,1,4,Life Sciences,2,Male,27,2,1,Data Scientist,3,Single,14477394,5892,3,Yes,0.13,2,2,2,10,2,1,1.0,1.0,0.5,1.0,0.252,0.502,0.177,0.502
38,0,Travel Rarely,370,Sales,2,2,Other,3,Male,55,3,4,Account Manager,4,Married,25000000,8000,2,No,1.51,3,3,1,16,1,3,1.9,1.9,1.4,1.9,0.482,0.654,0.056,0.654
28,0,Travel Rarely,428,R&D,30,2,Life Sciences,3,Female,59,3,4,Data Scientist,4,Divorced,25000000,9249,1,No,5.42,3,4,2,21,6,2,3.6,2.8,1.3,0.5,0.289,0.608,0.261,0.108
46,0,Non-Travel,433,Operations,19,1,Medical,2,Female,49,3,2,Operations Manager,4,Single,12701866,8719,3,No,2.18,1,3,1,11,3,2,2.1,2.1,0.7,2.1,0.219,0.674,0.233,0.674
22,0,Travel Rarely,166,Finance,14,2,Medical,2,Female,22,2,2,Financial Manager,2,Divorced,25000000,3814,2,No,2.51,4,2,0,9,2,3,0.5,0.5,0.0,0.5,0.0,0.333,0.195,0.333
48,0,Non-Travel,1064,Finance,11,2,Other,3,Male,132,4,4,Financial Manager,3,Divorced,25000000,10000,3,No,4.08,4,4,1,10,7,3,1.5,0.7,0.8,1.5,0.301,0.288,0.589,0.603
22,0,Travel Rarely,364,HR,6,2,Life Sciences,3,Female,36,3,1,HR Specialist,4,Divorced,25000000,7805,1,No,2.99,4,1,2,17,2,4,15.2,1.2,0.1,0.5,0.005,0.071,0.109,0.031
33,0,Non-Travel,189,Finance,25,4,Business,3,Male,22,2,4,Financial Manager,3,Married,20833333,3974,1,No,3.24,4,2,0,0,4,3,0.0,0.0,-0.5,0.0,-0.5,0.0,4.0,0.0
34,0,Travel Rarely,465,Sales,2,2,Business,3,Male,68,3,1,Sales Manager,1,Divorced,9040367,9846,3,No,2.4,1,3,0,9,2,1,6.0,3.2,0.1,2.7,0.02,0.451,0.184,0.387
32,0,Non-Travel,254,Sales,30,3,Business,2,Male,28,3,3,Sales Executive,2,Divorced,12916666,5347,1,Yes,3.09,3,4,0,0,0,4,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0
30,0,Non-Travel,426,Sales,5,3,Medical,3,Male,46,1,3,Sales Manager,3,Single,12208674,8721,2,Yes,2.72,2,3,1,4,1,1,4.3,4.1,2.9,4.3,0.541,0.782,0.189,0.811
37,1,Non-Travel,1167,Operations,7,2,Other,2,Male,150,4,2,Operations Manager,1,Married,25000000,10000,1,No,1.98,4,3,1,15,1,3,2.5,0.7,1.0,0.6,0.286,0.205,0.061,0.178
38,0,Non-Travel,602,Operations,9,1,Medical,3,Male,77,1,4,Process Engineer,4,Single,25000000,10000,2,No,0.53,4,1,1,19,2,2,4.5,4.5,0.7,3.6,0.135,0.819,0.098,0.647
26,0,Non-Travel,428,Finance,15,2,Other,4,Female,57,1,1,CFO,3,Married,14818299,8679,4,Yes,2.97,2,3,0,10,3,2,4.3,4.3,0.4,3.8,0.068,0.812,0.257,0.721
24,0,Travel Frequently,650,HR,1,3,Technical Degree,3,Female,77,3,2,HR Specialist,4,Single,18002326,10000,1,No,3.86,3,3,3,7,0,1,5.8,5.1,0.5,5.8,0.07,0.743,0.0,0.853
41,0,Travel Rarely,649,R&D,10,5,Life Sciences,3,Male,71,4,2,Technical Architect,4,Married,23153258,10000,1,No,0.16,3,1,1,12,2,2,2.8,2.5,0.3,2.0,0.067,0.655,0.15,0.53
42,0,Travel Frequently,326,Operations,1,3,Business,3,Female,46,3,3,Process Engineer,3,Married,25000000,7118,2,Yes,1.06,4,2,0,28,2,3,1.5,1.5,1.0,1.5,0.393,0.596,0.068,0.596
41,0,Travel Frequently,240,Operations,7,4,Business,4,Female,28,4,2,Operations Specialist,3,Divorced,25000000,5022,2,No,2.86,3,2,0,28,4,1,7.8,0.5,0.1,0.9,0.009,0.057,0.137,0.107
36,0,Non-Travel,751,Sales,2,3,Life Sciences,2,Female,86,3,4,Sales Manager,2,Divorced,23881350,10000,3,Yes,3.08,3,2,0,8,3,2,4.0,3.1,1.7,1.0,0.328,0.609,0.332,0.206
51,0,Non-Travel,607,Finance,6,1,Medical,2,Male,78,1,2,Financial Manager,3,Single,22269183,10000,3,Yes,2.72,3,2,0,11,1,2,7.0,1.3,1.0,4.1,0.121,0.164,0.08,0.517
25,0,Travel Rarely,345,R&D,3,3,Other,1,Male,50,3,2,Software Engineer,3,Married,17123785,7194,2,No,3.97,3,2,1,6,2,3,1.8,1.8,1.3,1.0,0.462,0.641,0.274,0.354
41,0,Travel Rarely,1203,HR,13,4,Medical,2,Male,150,1,1,HR Specialist,1,Single,17306512,10000,3,Yes,3.44,2,2,0,13,1,1,1.2,1.2,0.7,1.2,0.329,0.553,0.071,0.553
36,0,Non-Travel,213,HR,4,3,Life Sciences,2,Female,32,4,3,Chief People Officer,2,Divorced,25000000,5099,2,Yes,2.65,4,3,0,17,1,3,5.6,1.0,0.4,0.7,0.053,0.155,0.055,0.109
33,0,Travel Frequently,1243,R&D,11,4,Technical Degree,3,Male,150,2,1,Data Scientist,3,Married,17945846,10000,1,No,4.13,3,1,1,8,2,4,5.4,1.5,1.3,3.2,0.204,0.233,0.205,0.509
36,1,Travel Frequently,474,Sales,23,3,Life Sciences,2,Male,66,4,2,Sales Executive,2,Married,25000000,9665,2,Yes,3.68,3,2,1,15,4,1,7.4,2.2,0.0,1.1,0.002,0.264,0.249,0.134
49,0,Non-Travel,917,HR,13,4,Technical Degree,4,Male,110,1,1,Recruiter,2,Single,24758964,10000,1,No,3.43,4,3,0,10,3,4,10.6,1.4,0.1,10.6,0.01,0.121,0.259,0.914
56,0,Travel Rarely,376,Sales,2,3,Other,2,Male,47,1,2,Regional Director,1,Single,25000000,7930,3,No,1.22,3,1,2,14,4,3,2.3,0.5,0.6,1.1,0.18,0.151,0.251,0.339
28,0,Non-Travel,200,R&D,1,2,Business,3,Male,23,4,1,Data Scientist,4,Married,15851582,4141,1,No,4.18,3,2,2,6,1,2,6.7,3.6,0.2,0.6,0.028,0.472,0.13,0.08
28,0,Non-Travel,767,HR,11,2,Other,2,Female,87,3,3,HR Manager,2,Married,22973352,10000,1,No,2.2,3,4,0,10,3,3,4.4,3.2,1.0,0.5,0.194,0.591,0.271,0.094
44,0,Travel Frequently,238,Finance,4,3,Life Sciences,3,Male,24,1,4,CFO,1,Married,23359965,4949,2,Yes,2.76,2,4,0,12,3,3,2.7,0.5,0.0,0.9,0.008,0.136,0.222,0.251
24,0,Travel Frequently,120,Finance,4,1,Technical Degree,3,Male,26,2,3,Analyst,3,Single,23573338,3039,2,No,2.21,3,4,0,10,0,2,5.6,3.9,1.7,5.6,0.263,0.587,0.0,0.849
34,0,Non-Travel,269,R&D,2,4,Life Sciences,2,Female,21,2,3,Research Lead,2,Single,20033097,5065,2,Yes,4.3,3,3,1,7,1,4,0.6,0.6,0.1,0.6,0.07,0.38,0.123,0.38
65,1,Travel Rarely,1177,Operations,5,1,Business,3,Female,150,4,2,Process Engineer,3,Divorced,25000000,10000,1,No,3.45,4,4,1,17,2,2,5.8,5.8,2.1,0.9,0.306,0.853,0.107,0.134
23,1,Travel Frequently,1152,Operations,15,2,Medical,1,Female,147,3,2,Director of Ops,4,Single,25000000,10000,1,Yes,2.5,3,3,0,16,0,3,4.2,2.1,3.7,2.2,0.712,0.401,0.0,0.422
42,0,Travel Rarely,759,HR,14,2,Business,3,Female,104,3,1,HR Specialist,2,Married,25000000,10000,1,No,3.56,3,3,2,16,2,3,1.6,1.6,0.0,0.6,0.018,0.619,0.117,0.229
37,0,Non-Travel,690,Sales,2,4,Medical,1,Female,82,4,5,Sales Manager,4,Single,25000000,10000,2,No,2.63,4,2,1,11,2,2,3.8,1.1,0.2,2.7,0.038,0.232,0.161,0.565
55,0,Non-Travel,191,Operations,9,4,Life Sciences,4,Male,32,4,2,VP Operations,4,Divorced,16012417,4393,2,Yes,3.98,3,2,0,5,2,2,1.1,0.5,0.2,1.1,0.092,0.237,0.324,0.526
30,0,Travel Rarely,449,Sales,14,1,Medical,3,Male,59,3,3,Sales Manager,1,Single,25000000,9061,2,Yes,1.56,4,2,1,24,2,4,1.0,1.0,0.0,1.0,0.012,0.49,0.079,0.49
45,0,Travel Frequently,489,R&D,3,2,Business,4,Male,63,3,2,Data Scientist,2,Single,25000000,10000,1,Yes,2.11,4,4,2,14,1,1,0.5,0.5,0.0,0.5,0.02,0.347,0.063,0.347
37,0,Non-Travel,363,Finance,29,5,Technical Degree,3,Female,39,1,3,Analyst,2,Married,25000000,7506,1,No,2.04,3,3,0,13,1,4,3.0,0.5,0.1,3.0,0.033,0.124,0.068,0.752
37,0,Travel Rarely,664,Finance,17,2,Other,4,Female,85,1,1,CFO,3,Divorced,25000000,10000,1,No,1.36,2,2,1,24,4,3,19.8,2.3,1.4,2.4,0.069,0.112,0.158,0.114
36,0,Travel Frequently,543,Operations,30,4,Technical Degree,4,Female,75,3,2,Director of Ops,3,Divorced,16438119,10000,2,No,2.82,1,2,2,15,1,1,0.5,0.5,0.0,0.5,0.0,0.333,0.06,0.333
39,0,Travel Rarely,483,HR,10,5,Other,4,Male,63,3,3,HR Director,4,Single,25000000,10000,4,No,2.83,3,4,3,18,2,4,16.5,0.8,0.1,0.5,0.005,0.047,0.103,0.029
22,1,Travel Rarely,444,Finance,6,4,Technical Degree,2,Female,50,3,2,Analyst,3,Single,25000000,9244,2,Yes,1.37,2,3,0,23,1,1,1.5,0.8,0.4,1.5,0.177,0.311,0.04,0.603
53,0,Travel Frequently,472,Finance,3,1,Business,2,Female,72,1,1,Analyst,3,Single,19973434,10000,4,No,1.82,3,3,1,10,1,2,10.8,1.5,0.2,2.3,0.021,0.124,0.085,0.195
22,0,Non-Travel,294,R&D,30,2,Other,3,Male,26,3,1,Data Scientist,4,Divorced,19816009,5678,1,No,3.25,3,2,0,10,2,3,0.5,0.5,0.0,0.5,0.0,0.333,0.172,0.333
46,0,Travel Rarely,433,HR,12,4,Life Sciences,4,Male,63,3,4,HR Manager,3,Married,20833333,9107,1,No,3.07,4,2,3,0,1,3,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
38,0,Non-Travel,775,Operations,1,2,Business,1,Male,94,2,3,Process Engineer,2,Single,25000000,10000,1,No,1.47,3,3,2,17,3,2,5.4,3.9,3.4,0.8,0.531,0.613,0.161,0.128
39,0,Travel Frequently,1057,HR,1,3,Medical,4,Male,135,4,1,HR Manager,3,Single,25000000,10000,3,Yes,1.56,4,4,1,18,6,4,7.4,0.5,0.1,7.4,0.008,0.059,0.309,0.881
39,0,Travel Rarely,391,Finance,5,3,Technical Degree,3,Female,39,1,2,Senior Analyst,4,Married,14415197,8350,1,Yes,3.64,3,4,0,3,1,3,2.4,2.4,0.3,2.4,0.081,0.704,0.218,0.704
31,0,Travel Rarely,1031,HR,8,2,Business,1,Female,121,1,2,Recruiter,3,Divorced,25000000,10000,1,No,0.04,4,3,2,12,2,3,2.3,0.5,0.2,2.3,0.047,0.15,0.15,0.7
22,0,Travel Rarely,748,HR,1,1,Life Sciences,3,Female,80,2,4,HR Specialist,2,Divorced,22015283,10000,2,No,2.46,3,3,1,6,4,4,6.2,4.2,0.2,6.2,0.032,0.585,0.557,0.861
51,0,Travel Rarely,914,HR,3,1,Business,4,Male,108,2,5,HR Director,3,Married,25000000,10000,5,No,1.27,3,2,2,10,3,1,1.9,1.9,0.3,0.8,0.097,0.659,0.261,0.289
45,1,Travel Frequently,571,Sales,5,2,Life Sciences,2,Male,61,1,1,Account Manager,2,Single,21058600,10000,1,No,1.91,4,2,1,6,0,4,1.0,1.0,0.5,1.0,0.265,0.51,0.0,0.51
22,0,Travel Rarely,824,Operations,15,2,Other,3,Female,94,3,4,Operations Specialist,3,Divorced,18307657,10000,1,No,1.64,3,2,0,2,2,1,2.5,0.5,0.3,0.5,0.084,0.144,0.576,0.144
27,0,Non-Travel,130,Sales,1,3,Life Sciences,3,Female,21,3,3,Sales Manager,3,Divorced,25000000,2665,1,Yes,3.7,3,4,3,30,2,3,5.0,1.9,0.4,2.1,0.063,0.32,0.063,0.345
26,0,Non-Travel,290,Operations,10,4,Technical Degree,2,Male,34,1,3,Operations Specialist,4,Married,17959778,6832,1,No,1.54,3,3,2,5,5,3,3.6,0.5,0.4,0.9,0.091,0.109,0.827,0.187
45,0,Travel Frequently,260,R&D,4,3,Other,2,Male,36,2,2,Research Lead,2,Single,21447104,5607,1,No,2.49,3,2,0,10,1,2,10.6,10.2,0.3,4.2,0.022,0.875,0.086,0.363
49,0,Non-Travel,581,Finance,2,1,Life Sciences,4,Female,71,2,1,Financial Manager,1,Married,14809686,10000,1,No,0.72,3,4,0,5,2,3,2.9,2.9,1.7,1.4,0.442,0.743,0.301,0.371
33,0,Travel Rarely,321,HR,30,4,Life Sciences,1,Female,33,3,1,HR Specialist,2,Married,25000000,6492,1,Yes,4.49,3,3,3,20,1,3,0.5,0.5,0.0,0.5,0.0,0.333,0.046,0.333
47,0,Travel Rarely,1218,HR,18,1,Medical,3,Female,150,2,1,HR Director,1,Single,25000000,10000,1,Yes,2.81,4,2,0,11,4,3,0.5,0.5,0.0,0.5,0.0,0.333,0.319,0.333
28,0,Non-Travel,372,Finance,9,3,Medical,2,Male,37,3,3,Senior Analyst,4,Divorced,25000000,8061,2,No,2.67,4,4,0,11,2,4,8.0,0.7,0.1,1.6,0.012,0.083,0.165,0.181
60,0,Travel Frequently,696,Finance,15,3,Business,1,Male,83,2,1,Senior Analyst,2,Single,25000000,10000,3,Yes,3.95,4,2,2,12,1,1,10.7,1.3,0.2,4.7,0.013,0.112,0.077,0.399
38,0,Non-Travel,598,Finance,30,3,Other,2,Male,73,3,2,Controller,3,Married,17189255,10000,1,No,2.92,1,3,1,16,0,4,3.3,3.3,1.2,2.6,0.282,0.769,0.0,0.601
39,0,Travel Rarely,410,Operations,19,2,Life Sciences,2,Male,47,1,3,Operations Manager,1,Married,16355531,8291,2,No,1.1,2,2,0,8,2,1,0.5,0.5,0.0,0.5,0.0,0.333,0.212,0.333
24,0,Travel Frequently,174,Sales,7,2,Medical,3,Male,26,3,4,VP Sales,2,Divorced,7330338,4071,2,No,3.17,1,3,0,1,1,4,1.5,1.5,0.2,1.5,0.099,0.6,0.4,0.6
35,0,Travel Frequently,534,R&D,16,3,Other,3,Female,73,3,1,Data Scientist,2,Single,10983495,10000,1,No,1.98,3,4,1,1,4,2,1.8,1.3,0.3,1.8,0.09,0.457,1.42,0.645
23,0,Travel Frequently,235,HR,21,2,Life Sciences,2,Female,25,3,1,Chief People Officer,2,Divorced,25000000,5083,3,No,5.44,3,3,1,16,1,1,7.6,0.5,0.0,3.3,0.005,0.058,0.056,0.377
37,0,Travel Frequently,501,Finance,10,3,Medical,3,Female,55,3,4,Controller,3,Single,17455641,10000,3,Yes,2.13,3,2,1,1,1,2,0.5,0.5,0.0,0.5,0.0,0.333,0.381,0.333
46,0,Travel Rarely,785,R&D,2,1,Business,3,Female,106,3,3,Research Lead,2,Divorced,25000000,10000,1,Yes,1.2,1,4,1,22,3,1,2.6,1.3,1.1,2.6,0.307,0.365,0.126,0.724
52,0,Travel Rarely,451,R&D,10,1,Other,3,Female,49,4,1,Data Scientist,3,Single,25000000,9148,1,No,4.2,4,2,1,25,4,3,5.8,0.5,0.3,5.8,0.05,0.079,0.152,0.853
47,0,Non-Travel,934,Operations,18,4,Life Sciences,2,Male,116,3,2,Operations Specialist,2,Divorced,23338123,10000,2,No,3.97,3,2,2,12,1,1,9.2,5.0,1.4,5.1,0.136,0.486,0.074,0.503
36,0,Travel Frequently,390,Finance,2,2,Business,1,Male,46,3,1,Financial Manager,1,Single,25000000,7879,1,Yes,2.58,3,3,0,22,4,1,9.6,2.9,0.0,0.5,0.004,0.277,0.168,0.047
30,0,Non-Travel,1060,Sales,1,4,Business,3,Male,141,3,3,Sales Manager,4,Married,8157340,10000,2,No,3.35,1,4,1,5,0,3,4.4,1.5,1.5,2.2,0.277,0.268,0.0,0.398
22,0,Non-Travel,222,HR,25,2,Business,3,Female,21,2,4,Recruiter,3,Single,25000000,4990,2,No,1.4,4,4,0,15,2,3,0.9,0.9,0.2,0.9,0.101,0.46,0.121,0.46
41,0,Travel Rarely,258,Operations,6,2,Technical Degree,3,Female,46,2,5,Director of Ops,4,Single,25000000,5141,1,Yes,3.77,4,1,0,16,0,1,14.9,0.5,0.0,4.5,0.002,0.031,0.0,0.281
25,0,Travel Rarely,242,Sales,7,3,Medical,1,Male,34,3,4,Sales Executive,3,Married,21997416,5236,2,No,3.42,4,3,0,1,2,4,0.5,0.5,0.0,0.5,0.0,0.333,0.924,0.333
42,0,Travel Rarely,437,Sales,3,1,Life Sciences,1,Female,53,4,2,Account Manager,3,Divorced,25000000,9151,1,No,3.47,4,2,1,14,5,1,4.9,2.1,1.2,3.2,0.197,0.35,0.323,0.538
51,0,Travel Frequently,749,Operations,2,2,Life Sciences,3,Male,100,4,1,Director of Ops,3,Single,25000000,10000,1,No,2.77,4,3,1,15,2,3,1.7,1.7,0.2,1.7,0.06,0.63,0.122,0.63
39,0,Non-Travel,324,Finance,4,4,Technical Degree,3,Female,39,1,2,Controller,3,Single,13899697,6478,3,No,4.35,1,2,2,13,3,3,3.5,1.6,0.2,0.5,0.035,0.363,0.213,0.111
22,0,Non-Travel,728,Operations,10,3,Technical Degree,4,Male,83,1,2,Process Engineer,2,Married,25000000,10000,3,Yes,2.41,3,3,3,15,3,3,1.3,1.3,0.4,0.8,0.158,0.573,0.181,0.34
40,0,Non-Travel,812,Operations,8,4,Life Sciences,4,Female,94,1,2,Process Engineer,3,Divorced,19553152,10000,1,Yes,2.43,3,3,2,8,3,3,0.9,0.9,0.1,0.9,0.069,0.463,0.309,0.463
26,0,Travel Frequently,341,HR,2,1,Life Sciences,4,Female,54,3,3,HR Manager,3,Divorced,12916666,6920,2,Yes,2.08,3,3,0,0,8,2,0.0,0.0,-0.5,0.0,-0.5,0.0,8.0,0.0
26,0,Non-Travel,1169,Finance,7,3,Life Sciences,1,Male,150,1,3,Senior Analyst,4,Divorced,25000000,10000,2,No,3.22,3,4,2,13,6,2,2.2,2.2,1.7,2.2,0.538,0.692,0.403,0.692
26,0,Travel Frequently,204,Operations,6,2,Business,2,Female,32,3,3,Operations Specialist,1,Divorced,23006530,4238,3,No,2.16,4,4,0,5,3,2,5.1,3.1,0.5,0.5,0.081,0.512,0.493,0.082
29,0,Travel Rarely,326,Operations,26,1,Business,3,Male,33,4,2,Operations Specialist,4,Divorced,19822488,6730,2,Yes,4.97,4,3,0,3,3,3,1.6,1.0,0.2,1.6,0.059,0.379,0.601,0.623
49,0,Travel Rarely,551,Finance,19,3,Technical Degree,3,Male,71,1,4,Analyst,3,Divorced,18539742,10000,2,Yes,3.61,3,4,2,2,2,2,2.7,2.2,1.0,0.5,0.263,0.607,0.54,0.135
46,0,Travel Frequently,518,Operations,24,2,Life Sciences,4,Female,66,1,4,VP Operations,4,Married,25000000,10000,2,Yes,2.34,4,2,1,10,3,2,2.3,0.5,0.4,0.7,0.132,0.151,0.257,0.205
38,0,Travel Rarely,343,Operations,3,1,Business,3,Male,48,3,3,Operations Specialist,3,Single,20761919,7404,1,No,2.0,3,2,0,7,1,3,5.2,0.5,0.0,2.2,0.004,0.082,0.113,0.36
39,0,Non-Travel,1242,Operations,10,3,Technical Degree,2,Male,150,1,3,Process Engineer,4,Single,18125068,10000,1,Yes,1.54,3,3,1,5,3,4,5.0,0.5,0.1,1.6,0.015,0.083,0.483,0.261
59,0,Travel Rarely,286,R&D,7,3,Technical Degree,3,Female,43,3,3,Product Manager,2,Single,25000000,6047,3,No,3.17,4,1,2,9,3,1,9.6,2.5,0.6,3.8,0.054,0.232,0.284,0.358
22,0,Non-Travel,892,R&D,1,3,Business,3,Male,112,4,3,Software Engineer,4,Single,21871141,10000,1,No,2.53,3,4,0,8,3,4,9.0,8.1,0.6,3.5,0.062,0.816,0.301,0.355
60,0,Travel Rarely,1178,Operations,12,3,Business,3,Female,150,1,4,Director of Ops,2,Divorced,25000000,10000,1,No,1.66,3,3,0,15,3,2,9.4,0.6,0.1,0.5,0.005,0.06,0.177,0.048
